timestamp,temperature,pressure,vibration
2024-01-01 00:00:00,50.49671415301123,30.699677718293,9.864964345005124
2024-01-01 00:00:01,49.86173569882882,30.462316841456385,9.971096265856897
2024-01-01 00:00:02,50.647688538100695,30.029815184960086,9.841516015800007
2024-01-01 00:00:03,51.52302985640802,29.67653161114721,9.938407694072191
2024-01-01 00:00:04,49.765846625276666,30.349111656806794,9.621277066609244
2024-01-01 00:00:05,49.76586304305082,30.196742692710874,10.042658741474588
2024-01-01 00:00:06,51.57921281550739,30.447596610013868,10.000241095072445
2024-01-01 00:00:07,50.76743472915291,30.317585900840985,9.836582273786362
2024-01-01 00:00:08,49.53052561406505,30.52477635765967,10.131849133686481
2024-01-01 00:00:09,50.542560043585965,29.732382394219716,10.187514027525312
2024-01-01 00:00:10,49.53658230718754,30.658697032817162,9.678488027126205
2024-01-01 00:00:11,49.53427024642974,30.0987998023462,9.847455044286757
2024-01-01 00:00:12,50.24196227156603,31.037630436312632,9.84617153004254
2024-01-01 00:00:13,48.0867197553422,29.655406090955218,9.812019379778228
2024-01-01 00:00:14,48.275082167486964,30.867981901582624,10.16589496838635
2024-01-01 00:00:15,49.437712470759024,30.098955391731323,9.96123477224544
2024-01-01 00:00:16,48.987168879665575,29.674290998192777,9.947097031737878
2024-01-01 00:00:17,50.31424733259527,29.75805708297284,9.59922752711865
2024-01-01 00:00:18,49.09197592447879,29.83982634590284,10.127083606041845
2024-01-01 00:00:19,48.58769629866471,30.212082973200957,9.752148321029306
2024-01-01 00:00:20,51.465648768921554,30.26141774401775,10.011986526053265
2024-01-01 00:00:21,49.77422369951346,29.713149998030712,10.055475387591638
2024-01-01 00:00:22,50.067528204687925,29.987822703869508,10.27213171916773
2024-01-01 00:00:23,48.575251813786544,31.071135179305934,9.738235920176178
2024-01-01 00:00:24,49.455617275474815,30.863771585050355,9.396097568835835
2024-01-01 00:00:25,50.110922589709865,30.218161834837016,10.036769908950738
2024-01-01 00:00:26,48.849006422577695,30.0190017390841,10.36010223630217
2024-01-01 00:00:27,50.37569801834567,30.06001566335913,10.247789270587887
2024-01-01 00:00:28,49.3993613100812,30.306758986365207,10.041931883054925
2024-01-01 00:00:29,49.708306250206725,29.488603717400796,9.90167276287359
2024-01-01 00:00:30,49.3982933877706,29.871311731288326,10.161424519327461
2024-01-01 00:00:31,51.85227818450894,29.165707963061205,9.805290760059107
2024-01-01 00:00:32,49.98650277526207,30.19961156130264,10.095271553871244
2024-01-01 00:00:33,48.9422890710441,30.32359796985137,10.101094031833325
2024-01-01 00:00:34,50.82254491210319,29.758406768850314,10.212041981499777
2024-01-01 00:00:35,48.77915635002898,30.786993381645015,10.551932007782215
2024-01-01 00:00:36,50.20886359500476,29.38711716849883,10.078483193435753
2024-01-01 00:00:37,48.040329876120225,29.26781255989509,9.8982072748585
2024-01-01 00:00:38,48.67181395110157,30.112225909279985,9.994885137561601
2024-01-01 00:00:39,50.19686123586912,30.523549151306078,9.646184819022176
2024-01-01 00:00:40,50.73846657999541,30.841963845728934,9.861057373782188
2024-01-01 00:00:41,50.17136828118997,29.77055786856553,9.918143512377378
2024-01-01 00:00:42,49.88435171761176,30.539340416715646,9.895182320413081
2024-01-01 00:00:43,49.69889630441071,29.980745765249647,10.030470974406745
2024-01-01 00:00:44,48.521478009632574,29.91368635002959,9.83551601352356
2024-01-01 00:00:45,49.28015579160529,30.441829968743335,10.224206133464895
2024-01-01 00:00:46,49.53936122904021,30.32616143920671,10.00004141298364
2024-01-01 00:00:47,51.057122226218915,29.211803921507876,9.998139935772278
2024-01-01 00:00:48,50.34361828956846,30.738270174862947,9.934421056697417
2024-01-01 00:00:49,48.23695984463727,30.690045677073726,10.031038136771796
2024-01-01 00:00:50,50.32408396939479,29.687218649245235,10.165019652933527
2024-01-01 00:00:51,49.61491771958369,30.197901766718704,9.82657395685782
2024-01-01 00:00:52,49.32307799969404,30.247015093141368,9.868376702184948
2024-01-01 00:00:53,50.61167628884087,30.130336882911955,9.939254794244667
2024-01-01 00:00:54,51.030999522495954,29.72484742307729,9.730825815305357
2024-01-01 00:00:55,50.931280119116195,29.664188316030973,9.8361484280557
2024-01-01 00:00:56,49.160782476777364,29.987222964504276,9.904755825291069
2024-01-01 00:00:57,49.69078762414878,30.586364509629682,10.174877836142546
2024-01-01 00:00:58,50.33126343140356,30.271800077297215,10.052512265800384
2024-01-01 00:00:59,50.97554512712236,29.814692833956947,10.038717982273509
2024-01-01 00:01:00,49.52082576215471,30.385849355324172,10.170179592433595
2024-01-01 00:01:01,49.81434102333618,28.57572868968496,9.97252564232012
2024-01-01 00:01:02,48.89366502599397,30.57438285018605,10.078092969985779
2024-01-01 00:01:03,48.80379337591933,29.130143110610952,9.9793556494135
2024-01-01 00:01:04,50.8125258223942,29.818779529298435,10.053072469879925
2024-01-01 00:01:05,51.356240028570824,29.44016505268693,9.883448268477684
2024-01-01 00:01:06,49.927989878419666,29.352659262139547,9.512236568344715
2024-01-01 00:01:07,51.00353289789202,30.58041339368926,9.973144167562738
2024-01-01 00:01:08,50.36163602504764,29.766149399344055,10.284549627219988
2024-01-01 00:01:09,49.354880245394874,30.17325194086536,10.185243080448318
2024-01-01 00:01:10,50.36139560550841,29.97653971056041,10.193079496918234
2024-01-01 00:01:11,51.53803656646597,30.23852041361156,10.247226144361244
2024-01-01 00:01:12,49.96417396089005,30.038410945530128,10.017731518192287
